freq,items
0.45,41;29;17;21;22;108;?;?
0.52,20;15;29;60;108;?;?;?
0.45,20;77;63;60;23;108;?;?
0.44,20;15;77;63;22;108;?;?
0.41,20;77;41;17;22;?;?;?
0.46,15;41;29;25;63;23;?;?
0.51,15;29;25;23;22;?;?;?
0.41,20;77;67;?;?;?;?;?
0.42,15;41;63;23;22;108;?;?
0.44,19;28;67;98;?;?;?;?
0.4,63;10;28;67;?;?;?;?
0.4,15;41;60;23;22;108;?;?
0.43,15;77;25;63;22;108;?;?
0.41,15;25;17;23;?;?;?;?
0.46,20;15;77;41;29;25;63;21
0.41,20;77;41;25;60;21;?;?
0.41,20;17;63;21;108;?;?;?
0.64,20;60;21;?;?;?;?;?
0.65,29;25;21;22;?;?;?;?
0.44,20;41;29;25;63;23;108;?
0.58,15;41;25;21;?;?;?;?
0.57,20;41;29;63;21;?;?;?
0.57,15;77;29;63;21;?;?;?
0.45,15;77;29;25;63;22;?;?
0.43,29;63;57;?;?;?;?;?
0.5,20;41;63;21;22;?;?;?
0.45,20;77;41;22;108;?;?;?
0.4,34;60;22;?;?;?;?;?
0.53,41;29;23;22;108;?;?;?
0.43,28;67;67;?;?;?;?;?
0.51,15;77;41;29;25;21;?;?
0.42,77;25;63;21;22;108;?;?
0.46,77;41;29;25;23;?;?;?
0.53,17;21;22;108;?;?;?;?
0.46,77;41;29;17;21;?;?;?
0.6,41;29;25;60;?;?;?;?
0.48,20;41;29;63;23;108;?;?
0.44,15;77;25;23;22;108;?;?
0.44,41;67;67;?;?;?;?;?
0.51,15;77;29;63;60;?;?;?
0.49,20;77;29;60;22;?;?;?
0.64,20;25;63;21;?;?;?;?
0.41,15;77;41;25;63;21;108;?
0.45,20;15;77;41;29;21;108;?
0.43,41;17;28;?;?;?;?;?
0.42,20;15;41;29;25;63;60;?
0.53,15;77;41;60;?;?;?;?
0.6,29;25;63;22;?;?;?;?
0.53,15;77;29;25;23;?;?;?
0.47,29;28;10;98;?;?;?;?
0.42,25;19;67;98;?;?;?;?
0.53,20;15;77;25;63;21;?;?
0.41,15;29;17;63;23;?;?;?
0.55,20;25;60;22;?;?;?;?
0.45,20;77;41;17;23;?;?;?
0.43,29;63;67;98;?;?;?;?
0.49,15;41;29;60;108;?;?;?
0.55,20;15;41;29;21;?;?;?
0.49,15;77;41;21;108;?;?;?
0.53,15;41;60;108;?;?;?;?
0.4,77;29;25;63;60;23;?;?
0.47,20;41;25;60;22;?;?;?
0.42,20;15;19;?;?;?;?;?
0.45,17;63;22;?;?;?;?;?
0.45,20;15;77;41;29;25;60;?
0.4,20;41;29;63;60;21;22;?
0.51,15;77;17;63;?;?;?;?
0.66,41;29;60;?;?;?;?;?
0.42,20;41;25;60;22;108;?;?
0.58,20;25;63;60;?;?;?;?
0.45,20;19;98;?;?;?;?;?
0.45,15;25;60;22;108;?;?;?
0.51,20;41;63;21;108;?;?;?
0.47,15;77;29;25;63;60;?;?
0.52,20;29;63;22;108;?;?;?
0.48,20;77;29;63;21;22;?;?
0.47,20;41;25;63;108;?;?;?
0.57,20;29;22;108;?;?;?;?
0.42,29;28;67;10;?;?;?;?
0.41,15;41;29;17;60;108;?;?
0.66,20;25;23;?;?;?;?;?
0.58,20;77;29;63;21;?;?;?
0.41,77;41;60;22;108;?;?;?
0.4,20;15;77;41;63;60;21;?
0.41,20;77;17;23;22;108;?;?
0.55,15;17;23;?;?;?;?;?
0.5,41;60;23;22;108;?;?;?
0.48,20;15;29;63;108;?;?;?
0.44,41;25;17;60;?;?;?;?
0.51,20;15;41;29;63;21;?;?
0.49,20;25;63;22;108;?;?;?
0.41,20;15;77;41;63;23;22;?
0.41,41;10;28;98;?;?;?;?
0.44,20;41;63;23;22;108;?;?
0.42,77;41;29;22;108;?;?;?
0.54,77;41;29;17;?;?;?;?
0.46,77;41;29;21;108;?;?;?
0.41,20;15;63;60;23;22;?;?
0.45,15;25;60;23;22;?;?;?
0.4,20;15;77;41;29;21;22;108
0.43,15;77;25;63;60;23;?;?
0.49,20;41;23;22;108;?;?;?
0.43,77;41;63;60;108;?;?;?
0.41,20;15;41;29;63;23;22;?
0.48,41;29;63;60;23;108;?;?
0.42,20;28;10;67;?;?;?;?
0.49,15;25;21;22;108;?;?;?
0.53,20;77;29;108;?;?;?;?
0.49,29;19;67;?;?;?;?;?
0.47,29;25;63;28;?;?;?;?
0.46,29;25;17;22;?;?;?;?
0.49,25;17;23;?;?;?;?;?
0.46,15;77;41;60;21;?;?;?
0.56,20;15;77;29;25;21;?;?
0.45,20;77;25;60;21;108;?;?
0.4,63;19;19;98;?;?;?;?
0.46,20;77;29;60;23;108;?;?
0.62,20;41;23;?;?;?;?;?
0.43,77;25;63;60;22;?;?;?
0.44,20;77;29;63;60;23;?;?
0.41,41;17;23;21;?;?;?;?
0.43,20;15;77;29;63;60;21;?
0.41,20;25;17;23;108;?;?;?
0.49,63;23;21;?;?;?;?;?
0.45,20;28;67;98;?;?;?;?
0.43,15;29;60;23;22;108;?;?
0.58,20;29;25;108;?;?;?;?
0.45,20;77;19;?;?;?;?;?
0.59,41;25;63;23;?;?;?;?
0.4,15;28;10;98;?;?;?;?
0.42,20;15;23;21;?;?;?;?
0.41,20;77;41;25;60;23;?;?
0.47,41;17;23;22;108;?;?;?
0.49,77;41;23;108;?;?;?;?
0.42,15;41;29;25;60;23;?;?
0.51,20;41;63;23;108;?;?;?
0.45,15;77;41;29;25;60;?;?
0.45,20;77;41;29;25;60;?;?
0.53,15;77;29;22;?;?;?;?
0.75,15;29;25;?;?;?;?;?
0.4,20;15;77;41;28;?;?;?
0.41,20;77;41;17;108;?;?;?
0.43,41;19;19;98;?;?;?;?
0.57,15;77;63;23;?;?;?;?
0.5,15;63;22;108;?;?;?;?
0.53,77;25;108;?;?;?;?;?
0.63,15;41;17;?;?;?;?;?
0.48,20;15;77;41;25;63;21;?
0.4,15;77;41;29;63;23;22;?
0.43,20;15;77;29;17;23;108;?
0.74,15;29;63;?;?;?;?;?
0.48,77;25;60;21;?;?;?;?
0.43,15;77;41;29;25;22;?;?
0.55,15;77;60;21;?;?;?;?
0.4,20;77;20;36;?;?;?;?
0.42,15;41;29;25;63;21;22;?
0.43,20;29;28;28;?;?;?;?
0.42,15;41;25;23;22;108;?;?
0.4,67;10;67;98;?;?;?;?
0.47,15;77;41;23;22;?;?;?
0.52,15;77;29;25;60;?;?;?
0.67,20;77;17;?;?;?;?;?
0.45,20;15;77;17;23;108;?;?
0.44,20;77;17;60;22;?;?;?
0.45,41;29;25;28;?;?;?;?
0.58,20;29;25;22;?;?;?;?
0.45,20;41;29;60;21;22;?;?
0.51,20;41;63;108;?;?;?;?
0.45,20;15;77;17;22;?;?;?
0.47,15;41;25;60;108;?;?;?
0.4,25;63;10;?;?;?;?;?
0.42,15;77;41;29;17;60;?;?
0.68,20;29;60;?;?;?;?;?
0.6,20;77;23;108;?;?;?;?
0.48,20;41;29;25;63;23;?;?
0.72,20;15;29;?;?;?;?;?
0.45,20;41;29;60;21;108;?;?
0.49,41;25;60;23;22;?;?;?
0.47,20;77;63;22;108;?;?;?
0.47,15;63;23;22;108;?;?;?
0.55,41;25;63;22;?;?;?;?
0.48,20;15;77;60;21;108;?;?
0.43,77;41;29;60;21;?;?;?
0.71,29;17;21;?;?;?;?;?
0.49,77;41;25;63;21;?;?;?
0.41,77;28;67;?;?;?;?;?
0.42,20;28;19;98;?;?;?;?
0.44,20;28;19;?;?;?;?;?
0.44,29;17;60;23;22;108;?;?
0.49,15;29;63;60;21;?;?;?
0.43,20;41;29;63;60;23;?;?
0.4,20;15;77;41;17;22;?;?
0.43,29;10;28;67;98;?;?;?
0.57,15;60;22;?;?;?;?;?
0.44,25;17;23;22;?;?;?;?
0.49,77;41;29;60;?;?;?;?
0.46,20;77;41;60;22;?;?;?
0.52,20;77;63;23;108;?;?;?
0.45,20;63;23;21;?;?;?;?
0.63,15;29;63;21;?;?;?;?
0.49,20;77;29;60;21;?;?;?
0.53,15;29;25;23;108;?;?;?
0.52,29;17;60;23;108;?;?;?
0.45,20;15;77;41;60;22;?;?
0.43,15;77;41;60;23;108;?;?
0.44,77;41;21;22;108;?;?;?
0.5,20;15;77;29;63;60;?;?
0.4,15;77;41;17;21;22;?;?
0.56,20;15;77;29;23;?;?;?
0.52,15;41;63;60;?;?;?;?
0.65,29;63;21;22;?;?;?;?
0.41,20;15;77;29;17;60;108;?
0.41,20;15;29;17;60;21;?;?
0.45,20;17;63;23;?;?;?;?
0.65,20;41;25;63;?;?;?;?
0.47,29;10;98;?;?;?;?;?
0.53,15;77;41;63;21;?;?;?
0.41,15;77;41;29;63;21;22;?
0.52,20;29;17;108;?;?;?;?
0.41,77;41;25;60;22;?;?;?
0.45,15;41;17;108;?;?;?;?
0.54,20;15;63;23;?;?;?;?
0.43,29;25;28;28;?;?;?;?
0.52,77;29;63;60;?;?;?;?
0.45,20;15;63;60;23;?;?;?
0.44,20;15;77;41;17;63;?;?
0.42,20;15;25;60;21;22;?;?
0.41,77;41;29;60;23;108;?;?
0.51,20;15;60;23;?;?;?;?
0.4,29;25;67;10;98;?;?;?
0.51,20;41;25;21;108;?;?;?
0.54,29;17;60;23;?;?;?;?
0.44,29;19;10;67;98;?;?;?
0.4,77;41;17;21;22;?;?;?
0.44,29;17;63;21;22;?;?;?
0.43,20;77;41;25;17;?;?;?
0.52,20;29;25;60;23;?;?;?
0.43,15;41;29;17;23;108;?;?
0.44,29;10;67;67;?;?;?;?
0.49,20;63;60;23;22;?;?;?
0.5,20;15;25;21;108;?;?;?
0.5,20;15;41;108;?;?;?;?
0.42,77;41;29;63;108;?;?;?
0.57,41;25;17;?;?;?;?;?
0.48,20;15;29;25;21;22;?;?
0.4,41;36;21;?;?;?;?;?
0.43,20;29;25;63;60;21;22;?
0.57,77;23;22;?;?;?;?;?
0.45,20;77;29;17;22;?;?;?
0.41,29;17;63;60;22;?;?;?
0.5,41;17;63;21;?;?;?;?
0.44,15;77;41;17;60;?;?;?
0.43,77;41;29;25;22;?;?;?
0.43,20;15;77;29;17;21;108;?
0.48,20;15;29;22;108;?;?;?
0.57,20;15;29;60;?;?;?;?
0.42,20;29;67;67;?;?;?;?
0.45,15;77;23;21;?;?;?;?
0.51,41;60;21;22;108;?;?;?
0.53,15;60;23;108;?;?;?;?
0.59,15;77;41;29;63;?;?;?
0.44,10;28;67;98;?;?;?;?
0.44,20;15;29;25;63;23;108;?
0.43,20;15;41;29;63;21;108;?
0.48,20;77;29;22;108;?;?;?
0.41,77;41;29;25;17;?;?;?
0.4,77;20;36;?;?;?;?;?
0.44,20;41;29;60;22;108;?;?
0.49,41;25;63;60;23;?;?;?
0.42,29;63;28;98;?;?;?;?
0.44,15;41;29;60;21;108;?;?
0.43,20;29;28;67;?;?;?;?
0.53,20;15;29;63;23;?;?;?
0.56,41;29;63;21;108;?;?;?
0.42,20;15;77;41;29;60;23;?
0.4,15;77;29;63;60;21;22;?
0.83,29;25;63;?;?;?;?;?
0.55,20;77;60;21;?;?;?;?
0.42,63;10;10;?;?;?;?;?
0.42,20;77;41;29;25;23;108;?
0.63,20;29;21;108;?;?;?;?
0.58,41;60;21;108;?;?;?;?
0.6,29;17;21;108;?;?;?;?
0.54,15;63;23;108;?;?;?;?
0.57,77;41;25;63;?;?;?;?
0.62,20;29;21;22;?;?;?;?
0.73,29;21;108;?;?;?;?;?
0.55,15;63;21;108;?;?;?;?
0.43,77;25;60;22;108;?;?;?
0.44,63;10;67;?;?;?;?;?
0.6,15;77;22;?;?;?;?;?
0.51,41;29;17;23;108;?;?;?
0.42,15;77;41;29;25;63;23;?
0.46,15;29;25;60;23;108;?;?
0.54,20;15;77;25;23;?;?;?
0.41,20;77;19;67;?;?;?;?
0.42,29;25;10;67;98;?;?;?
0.48,29;67;67;?;?;?;?;?
0.44,77;63;60;21;108;?;?;?
0.54,15;25;21;22;?;?;?;?
0.48,15;77;17;21;108;?;?;?
0.45,77;23;21;?;?;?;?;?
0.62,29;17;63;?;?;?;?;?
0.59,63;60;23;?;?;?;?;?
0.43,20;15;77;25;63;60;108;?
0.45,20;77;41;29;60;108;?;?
0.4,20;41;25;63;23;22;108;?
0.5,20;25;63;60;22;?;?;?
0.62,15;77;41;29;?;?;?;?
0.5,77;25;23;22;?;?;?;?
0.55,20;15;41;29;17;?;?;?
0.53,77;41;63;21;?;?;?;?
0.45,17;23;21;?;?;?;?;?
0.44,17;60;23;22;108;?;?;?
0.42,77;41;60;21;22;?;?;?
0.57,20;77;41;17;?;?;?;?
0.76,20;15;77;?;?;?;?;?
0.51,29;17;60;21;108;?;?;?
0.53,20;15;29;25;23;?;?;?
0.43,20;29;67;?;?;?;?;?
0.4,77;10;10;?;?;?;?;?
0.57,77;25;63;21;?;?;?;?
0.4,20;41;29;17;22;108;?;?
0.42,20;19;10;67;98;?;?;?
0.44,29;25;17;21;22;?;?;?
0.57,20;60;22;108;?;?;?;?
0.49,29;63;60;21;22;108;?;?
0.41,77;29;63;60;21;108;?;?
0.42,20;15;77;60;21;22;108;?
0.43,20;77;29;17;60;108;?;?
0.42,15;41;63;60;21;108;?;?
0.44,20;15;77;29;63;23;22;?
0.42,25;19;19;98;?;?;?;?
0.53,29;63;60;22;108;?;?;?
0.4,20;34;21;22;?;?;?;?
0.42,20;41;63;28;?;?;?;?
0.45,29;17;63;108;?;?;?;?
0.41,41;29;67;98;?;?;?;?
0.63,23;22;108;?;?;?;?;?
0.45,20;41;63;21;22;108;?;?
0.48,15;63;21;22;108;?;?;?
0.58,77;29;63;21;?;?;?;?
0.46,29;25;19;?;?;?;?;?
0.46,20;15;63;60;21;?;?;?
0.45,77;41;17;63;?;?;?;?
0.49,20;29;25;60;21;108;?;?
0.43,20;77;41;60;23;108;?;?
0.56,20;15;108;?;?;?;?;?
0.54,20;77;41;23;?;?;?;?
0.49,77;41;25;23;?;?;?;?
0.4,15;77;29;17;22;108;?;?
0.42,20;29;98;?;?;?;?;?
0.42,15;10;67;?;?;?;?;?
0.42,15;77;41;23;22;108;?;?
0.46,20;41;29;63;60;108;?;?
0.58,15;29;21;22;?;?;?;?
0.41,41;28;10;67;?;?;?;?
0.43,77;29;63;21;22;108;?;?
0.6,63;60;21;?;?;?;?;?
0.46,15;77;41;29;108;?;?;?
0.53,29;25;63;60;23;?;?;?
0.61,41;25;22;?;?;?;?;?
0.45,20;28;28;98;?;?;?;?
0.41,29;25;17;22;108;?;?;?
0.48,29;25;63;60;22;108;?;?
0.53,77;29;25;23;?;?;?;?
0.45,20;15;29;17;22;?;?;?
0.42,20;15;77;63;60;23;108;?
0.42,20;15;29;25;63;23;22;?
0.47,77;25;63;23;108;?;?;?
0.44,29;25;63;23;21;?;?;?
0.44,20;41;17;63;21;?;?;?
0.59,29;25;63;21;108;?;?;?
0.42,29;25;28;10;?;?;?;?
0.41,15;41;23;21;?;?;?;?
0.65,41;25;23;?;?;?;?;?
0.43,15;41;29;25;63;21;108;?
0.41,20;15;41;63;22;108;?;?
0.4,20;15;29;25;28;?;?;?
0.46,29;28;19;?;?;?;?;?
0.58,20;15;77;41;29;25;?;?
0.51,20;41;17;63;?;?;?;?
0.64,25;23;22;?;?;?;?;?
0.55,20;15;77;108;?;?;?;?
0.52,77;63;108;?;?;?;?;?
0.49,29;19;19;?;?;?;?;?
0.45,15;77;25;60;23;108;?;?
0.47,20;15;77;41;60;108;?;?
0.43,15;17;60;21;108;?;?;?
0.42,15;41;29;17;21;22;?;?
0.42,29;28;28;67;?;?;?;?
0.48,15;29;25;22;108;?;?;?
0.47,20;15;77;29;17;23;?;?
0.41,15;17;60;22;108;?;?;?
0.46,20;77;17;23;22;?;?;?
0.47,15;77;29;63;21;22;?;?
0.44,15;29;17;22;108;?;?;?
0.42,29;20;36;?;?;?;?;?
0.59,15;77;21;108;?;?;?;?
0.4,20;15;29;63;60;21;22;?
0.49,20;77;60;23;22;?;?;?
0.58,20;15;29;63;21;?;?;?
0.46,20;77;25;63;60;108;?;?
0.54,15;77;41;29;25;63;?;?
0.47,20;41;25;63;22;?;?;?
0.62,15;77;41;63;?;?;?;?
0.42,15;77;41;29;25;21;108;?
0.58,20;15;29;23;?;?;?;?
0.4,20;77;29;25;63;22;108;?
0.6,15;63;23;?;?;?;?;?
0.4,25;10;28;67;?;?;?;?
0.49,41;29;25;21;22;108;?;?
0.55,20;15;77;29;60;?;?;?
0.51,41;29;17;21;108;?;?;?
0.41,15;17;60;23;22;?;?;?
0.41,77;41;17;23;108;?;?;?
0.4,20;77;29;25;63;60;23;?
0.62,20;29;63;23;?;?;?;?
0.72,20;41;25;?;?;?;?;?
0.63,20;60;23;?;?;?;?;?
0.48,20;25;63;21;22;108;?;?
0.51,41;29;25;22;108;?;?;?
0.48,20;77;25;63;21;108;?;?
0.49,20;77;60;22;108;?;?;?
0.4,15;19;19;98;?;?;?;?
0.43,20;15;77;41;29;23;22;?
0.6,29;63;60;21;?;?;?;?
0.41,29;25;67;10;?;?;?;?
0.44,25;63;60;21;22;108;?;?
0.44,15;77;29;25;63;108;?;?
0.44,77;29;25;63;21;108;?;?
0.55,41;29;17;63;?;?;?;?
0.58,15;29;17;21;?;?;?;?
0.49,20;29;25;63;60;108;?;?
0.58,15;29;25;63;21;?;?;?
0.42,41;67;10;98;?;?;?;?
0.63,29;63;60;108;?;?;?;?
0.44,20;15;77;41;25;22;?;?
0.44,20;29;17;60;21;22;?;?
0.43,15;41;63;21;22;108;?;?
0.6,41;29;17;21;?;?;?;?
0.63,63;23;22;?;?;?;?;?
0.43,20;15;77;41;17;60;?;?
0.44,28;10;67;98;?;?;?;?
0.42,63;28;28;?;?;?;?;?
0.61,20;77;22;?;?;?;?;?
0.47,77;63;60;23;?;?;?;?
0.49,41;29;17;23;22;?;?;?
0.42,20;15;77;23;21;?;?;?
0.41,15;77;29;25;63;60;21;?
0.45,15;41;17;23;108;?;?;?
0.44,15;41;29;63;23;22;?;?
0.45,20;15;25;60;23;?;?;?
0.61,41;29;25;23;?;?;?;?
0.45,20;77;29;25;60;22;?;?
0.55,20;29;63;23;22;?;?;?
0.43,20;15;77;29;17;108;?;?
0.61,20;25;108;?;?;?;?;?
0.49,15;77;60;22;108;?;?;?
0.46,20;77;41;29;25;23;?;?
0.41,41;29;19;98;?;?;?;?
0.41,77;41;17;108;?;?;?;?
0.48,15;77;29;25;21;22;?;?
0.4,77;29;23;21;?;?;?;?
0.43,15;77;63;60;23;22;?;?
0.5,41;25;60;21;22;?;?;?
0.45,20;19;67;98;?;?;?;?
0.66,29;63;108;?;?;?;?;?
0.41,20;77;29;25;63;60;22;?
0.53,17;63;21;?;?;?;?;?
0.41,20;15;29;63;60;21;108;?
0.5,20;77;60;21;22;?;?;?
0.46,41;29;63;60;22;108;?;?
0.47,19;10;98;?;?;?;?;?
0.5,41;29;28;?;?;?;?;?
0.41,20;28;67;67;?;?;?;?
0.42,77;29;25;60;21;108;?;?
0.44,41;10;10;?;?;?;?;?
0.44,15;77;29;25;63;21;108;?
0.67,29;60;23;?;?;?;?;?
0.45,20;15;41;63;23;108;?;?
0.6,20;77;108;?;?;?;?;?
0.45,41;29;25;63;21;22;108;?
0.52,20;15;77;41;63;21;?;?
0.6,20;15;60;?;?;?;?;?
0.57,20;77;41;25;63;?;?;?
0.52,77;25;21;108;?;?;?;?
0.44,29;23;21;108;?;?;?;?
0.64,29;60;23;108;?;?;?;?
0.44,20;10;28;?;?;?;?;?
0.53,20;15;77;41;29;17;?;?
0.41,29;28;67;10;98;?;?;?
0.41,15;28;10;?;?;?;?;?
0.44,20;77;63;60;21;22;?;?
0.4,20;77;29;17;60;23;?;?
0.58,20;15;41;21;?;?;?;?
0.49,29;17;60;22;108;?;?;?
0.65,15;63;21;?;?;?;?;?
0.47,20;15;77;29;25;108;?;?
0.44,20;15;29;28;?;?;?;?
0.5,20;15;17;23;?;?;?;?
0.57,15;29;63;60;?;?;?;?
0.44,15;41;29;25;17;?;?;?
0.43,20;29;19;67;?;?;?;?
0.45,29;63;19;?;?;?;?;?
0.46,77;41;29;63;23;?;?;?
0.58,29;25;21;22;108;?;?;?
0.53,20;15;77;23;22;?;?;?
0.4,63;28;19;?;?;?;?;?
0.49,25;17;60;?;?;?;?;?
0.44,20;77;29;25;22;108;?;?
0.54,20;77;22;108;?;?;?;?
0.46,77;25;21;22;108;?;?;?
0.41,15;77;17;60;23;108;?;?
0.45,20;15;41;63;22;?;?;?
0.46,15;77;17;60;108;?;?;?
0.47,15;41;29;17;23;?;?;?
0.42,20;15;77;29;25;63;21;22
0.53,20;77;29;25;23;?;?;?
0.44,20;29;25;63;60;21;108;?
0.41,20;15;41;25;60;22;?;?
0.48,20;25;17;21;?;?;?;?
0.58,63;21;22;108;?;?;?;?
0.4,20;15;29;17;22;108;?;?
0.54,41;17;21;22;?;?;?;?
0.44,77;41;63;23;108;?;?;?
0.46,15;41;29;25;63;60;?;?
0.48,20;77;25;63;22;?;?;?
0.5,20;41;25;60;108;?;?;?
0.4,20;15;41;29;23;22;108;?
0.43,20;15;41;29;60;21;?;?
0.45,10;28;67;?;?;?;?;?
0.57,25;23;22;108;?;?;?;?
0.6,20;15;77;29;21;?;?;?
0.48,15;77;41;25;60;?;?;?
0.43,34;21;22;?;?;?;?;?
0.5,20;41;60;23;108;?;?;?
0.41,20;77;41;25;60;22;?;?
0.55,20;17;108;?;?;?;?;?
0.44,77;29;17;21;108;?;?;?
0.4,20;77;29;23;21;?;?;?
0.45,77;29;25;60;22;?;?;?
0.4,15;41;29;25;60;23;108;?
0.67,15;77;17;?;?;?;?;?
0.44,25;19;67;?;?;?;?;?
0.44,20;15;29;25;63;108;?;?
0.48,77;41;63;23;?;?;?;?
0.54,15;41;21;108;?;?;?;?
0.5,20;15;77;60;23;?;?;?
0.58,20;41;22;?;?;?;?;?
0.52,15;77;63;23;108;?;?;?
0.62,20;77;41;63;?;?;?;?
0.42,15;29;17;23;22;108;?;?
0.48,15;29;60;22;108;?;?;?
0.61,20;63;108;?;?;?;?;?
0.47,15;41;29;60;21;?;?;?
0.41,41;28;19;98;?;?;?;?
0.5,15;29;17;22;?;?;?;?
0.55,15;63;22;?;?;?;?;?
0.71,20;41;29;?;?;?;?;?
0.51,41;29;63;60;22;?;?;?
0.47,20;41;63;60;21;?;?;?
0.42,77;41;23;22;108;?;?;?
0.48,63;60;23;22;108;?;?;?
0.44,41;25;63;60;23;22;?;?
0.41,20;20;21;?;?;?;?;?
0.44,29;19;28;67;?;?;?;?
0.52,20;23;21;?;?;?;?;?
0.45,20;67;98;?;?;?;?;?
0.49,20;41;25;23;22;?;?;?
0.68,29;60;21;?;?;?;?;?
0.4,20;15;25;17;21;?;?;?
0.56,41;17;22;?;?;?;?;?
0.45,29;10;28;67;?;?;?;?
0.44,20;15;77;63;60;23;?;?
0.42,15;77;63;28;?;?;?;?
0.61,41;60;23;?;?;?;?;?
0.44,20;77;29;25;63;21;108;?
0.55,41;17;23;108;?;?;?;?
0.5,15;25;60;23;?;?;?;?
0.51,77;29;23;22;?;?;?;?
0.48,20;15;63;60;108;?;?;?
0.5,15;25;60;21;?;?;?;?
0.5,20;15;41;21;108;?;?;?
0.4,41;29;17;28;?;?;?;?
0.57,20;29;25;21;108;?;?;?
0.51,41;29;25;60;23;?;?;?
0.44,15;77;25;60;21;22;?;?
0.48,77;25;60;22;?;?;?;?
0.47,15;29;17;23;22;?;?;?
0.5,20;15;77;63;22;?;?;?
0.68,20;15;29;63;?;?;?;?
0.41,28;67;10;98;?;?;?;?
0.49,20;25;63;60;23;?;?;?
0.42,20;29;19;19;98;?;?;?
0.51,41;25;23;22;108;?;?;?
0.48,20;29;63;60;21;22;?;?
0.46,20;29;63;60;22;108;?;?
0.44,20;15;25;63;23;22;?;?
0.51,20;77;17;60;?;?;?;?
0.43,15;25;63;60;23;108;?;?
0.42,25;10;28;?;?;?;?;?
0.47,20;15;77;60;21;22;?;?
0.5,20;29;17;60;108;?;?;?
0.45,20;17;60;22;108;?;?;?
0.51,20;15;77;29;21;108;?;?
0.41,20;77;41;29;25;60;108;?
0.4,20;15;29;23;21;?;?;?
0.42,20;15;77;41;60;21;108;?
0.42,20;29;19;67;98;?;?;?
0.41,20;15;29;63;23;22;108;?
0.47,15;41;25;17;?;?;?;?
0.63,20;77;25;21;?;?;?;?
0.43,15;77;41;29;17;63;?;?
0.46,15;17;60;22;?;?;?;?
0.61,41;22;108;?;?;?;?;?
0.4,20;29;19;28;98;?;?;?
0.52,29;25;28;?;?;?;?;?
0.48,29;25;17;60;?;?;?;?
0.44,15;77;41;17;23;?;?;?
0.41,77;29;17;63;21;?;?;?
0.42,41;29;25;23;21;?;?;?
0.4,15;10;98;?;?;?;?;?
0.5,20;15;77;29;21;22;?;?
0.44,29;28;19;98;?;?;?;?
0.45,77;41;63;108;?;?;?;?
0.48,20;15;77;63;21;22;?;?
0.5,20;77;41;29;23;?;?;?
0.66,20;23;22;?;?;?;?;?
0.53,20;77;41;25;21;?;?;?
0.42,20;10;28;67;98;?;?;?
0.51,20;77;23;22;108;?;?;?
0.44,77;29;60;23;22;?;?;?
0.52,20;25;60;21;108;?;?;?
0.42,20;15;25;63;60;22;?;?
0.43,20;77;17;60;23;?;?;?
0.6,20;25;21;22;?;?;?;?
0.42,20;15;77;25;23;22;108;?
0.45,29;25;17;21;108;?;?;?
0.74,20;29;17;?;?;?;?;?
0.48,29;19;28;?;?;?;?;?
0.49,20;77;29;17;23;?;?;?
0.41,15;77;17;60;21;108;?;?
0.41,15;67;67;?;?;?;?;?
0.44,15;77;41;25;21;108;?;?
0.49,20;15;29;25;22;?;?;?
0.42,29;63;67;67;98;?;?;?
0.41,15;77;41;29;21;22;108;?
0.44,17;63;21;22;?;?;?;?
0.61,20;41;25;21;?;?;?;?
0.43,25;17;60;108;?;?;?;?
0.49,20;41;63;23;22;?;?;?
0.46,20;15;77;29;25;63;60;?
0.63,20;15;77;17;?;?;?;?
0.46,41;29;23;21;?;?;?;?
0.57,15;60;21;?;?;?;?;?
0.4,15;10;67;98;?;?;?;?
0.43,20;25;19;?;?;?;?;?
0.63,20;29;108;?;?;?;?;?
0.53,41;29;60;21;108;?;?;?
0.47,20;17;60;21;108;?;?;?
0.57,77;17;21;?;?;?;?;?
0.4,25;19;28;98;?;?;?;?
0.5,77;63;23;22;?;?;?;?
0.44,20;15;77;41;29;63;60;?
0.4,29;25;28;19;?;?;?;?
0.45,29;17;63;22;?;?;?;?
0.42,77;41;29;17;60;?;?;?
0.52,20;41;29;63;23;?;?;?
0.46,25;17;22;?;?;?;?;?
0.44,15;29;63;60;21;22;?;?
0.45,15;41;29;25;60;108;?;?
0.44,29;25;10;?;?;?;?;?
0.44,20;63;60;23;22;108;?;?
0.53,20;77;41;63;21;?;?;?
0.43,20;77;41;29;17;23;?;?
0.45,20;15;77;25;63;22;?;?
0.46,15;17;22;108;?;?;?;?
0.42,29;25;28;67;98;?;?;?
0.55,29;25;60;21;22;?;?;?
0.52,20;77;25;21;22;?;?;?
0.54,41;29;25;60;108;?;?;?
0.48,15;77;29;22;108;?;?;?
0.51,15;29;63;60;108;?;?;?
0.42,29;63;19;67;98;?;?;?
0.57,41;29;60;22;?;?;?;?
0.43,20;15;77;29;28;?;?;?
0.69,20;29;23;?;?;?;?;?
0.41,20;77;29;17;63;21;?;?
0.42,15;41;63;60;23;108;?;?
0.64,15;77;60;?;?;?;?;?
0.44,15;77;29;60;23;22;?;?
0.45,15;77;41;60;23;?;?;?
0.43,29;25;10;10;?;?;?;?
0.52,20;77;60;23;108;?;?;?
0.43,20;77;41;60;21;108;?;?
0.48,20;15;77;41;17;21;?;?
0.45,77;29;25;63;22;?;?;?
0.41,20;10;67;67;98;?;?;?
